race_id,race_date,horse_id,horse_name,jockey_id,age,sex,distance_m,surface,track_condition,gate_number,carried_weight,horse_weight,weight_change,days_since_last,starts_last_180d,avg_finish_last3,top3_rate_last5,distance_top3_rate,surface_top3_rate,jockey_top3_rate,finish_position
R20240513_0500,2024-05-13,Horse_0652,Horse_0652,Jockey_057,8,牡,1400,芝,良,5,54.9,500.3,1.1,32.0,2.0,7.0,0.2,,0.25,0.54,1
R20240513_0500,2024-05-13,Horse_0227,Horse_0227,Jockey_043,5,牝,1400,芝,良,12,51.6,464.6,3.2,88.0,2.0,7.333,0.0,,0.4,0.16,5
R20240513_0500,2024-05-13,Horse_0406,Horse_0406,Jockey_077,9,せん,1400,芝,良,3,56.1,431.5,4.0,44.0,3.0,7.667,0.0,0.0,0.0,0.1,13
R20240513_0500,2024-05-13,Horse_0419,Horse_0419,Jockey_019,7,牝,1400,芝,良,14,57.0,517.1,-0.1,175.0,1.0,9.667,0.0,0.0,0.0,0.28,11
R20240513_0500,2024-05-13,Horse_0375,Horse_0375,Jockey_074,2,牝,1400,芝,良,10,55.3,512.7,,,0.0,,,,,0.22,2
R20240513_0500,2024-05-13,Horse_0056,Horse_0056,Jockey_054,8,牝,1400,芝,良,7,54.6,486.6,-2.6,183.0,0.0,2.333,0.6,0.0,0.5,0.2,8
R20240513_0500,2024-05-13,Horse_0843,Horse_0843,Jockey_017,7,牝,1400,芝,良,4,55.3,458.2,-5.8,477.0,0.0,8.333,0.0,,0.0,0.32,14
R20240513_0500,2024-05-13,Horse_0533,Horse_0533,Jockey_042,8,牝,1400,芝,良,6,52.8,497.4,2.8,49.0,2.0,6.333,0.0,0.0,0.0,0.2,6
R20240517_0501,2024-05-17,Horse_0468,Horse_0468,Jockey_041,4,牝,1600,芝,重,8,57.3,456.8,-0.6,102.0,2.0,5.333,0.25,,0.5,0.28,9
R20240517_0501,2024-05-17,Horse_0663,Horse_0663,Jockey_057,5,牝,1600,芝,重,10,53.1,459.7,-7.4,131.0,1.0,9.667,0.4,0.333,0.571,0.56,1
R20240517_0501,2024-05-17,Horse_0835,Horse_0835,Jockey_075,9,せん,1600,芝,重,9,55.2,476.9,14.0,339.0,0.0,4.333,0.4,0.0,0.6,0.28,8
R20240517_0501,2024-05-17,Horse_0061,Horse_0061,Jockey_061,6,牡,1600,芝,重,3,56.3,465.3,-11.1,114.0,2.0,3.333,0.6,0.0,0.2,0.32,5
R20240517_0501,2024-05-17,Horse_0052,Horse_0052,Jockey_006,7,牝,1600,芝,重,6,54.7,486.1,-8.2,158.0,2.0,8.667,0.0,1.0,0.25,0.2,10
R20240517_0501,2024-05-17,Horse_0612,Horse_0612,Jockey_003,6,牡,1600,芝,重,11,54.5,523.0,-2.9,146.0,1.0,11.0,0.0,0.0,0.0,0.28,4
R20240517_0501,2024-05-17,Horse_0865,Horse_0865,Jockey_045,2,牡,1600,芝,重,2,55.4,460.8,11.5,81.0,2.0,6.0,0.0,,0.0,0.28,2
R20240517_0501,2024-05-17,Horse_0326,Horse_0326,Jockey_017,7,牝,1600,芝,重,7,54.0,497.5,-3.2,754.0,0.0,4.667,0.4,,1.0,0.3,11
R20240517_0501,2024-05-17,Horse_0558,Horse_0558,Jockey_064,9,牡,1600,芝,重,4,55.1,462.4,-6.6,219.0,0.0,6.667,0.4,0.5,0.4,0.22,6
R20240517_0501,2024-05-17,Horse_0189,Horse_0189,Jockey_073,6,牝,1600,芝,重,1,56.1,419.5,-9.8,109.0,1.0,8.333,0.0,0.0,0.0,0.24,7
R20240517_0501,2024-05-17,Horse_0498,Horse_0498,Jockey_010,5,牝,1600,芝,重,5,55.8,442.2,-14.2,127.0,3.0,5.333,0.8,1.0,0.286,0.34,3
R20240520_0502,2024-05-20,Horse_0624,Horse_0624,Jockey_027,2,牝,1200,芝,重,5,53.5,482.3,3.8,117.0,1.0,11.0,0.0,0.0,,0.18,11
R20240520_0502,2024-05-20,Horse_0521,Horse_0521,Jockey_063,7,牝,1200,芝,重,8,52.8,485.9,9.8,13.0,1.0,11.667,0.0,0.0,0.0,0.3,9
R20240520_0502,2024-05-20,Horse_0706,Horse_0706,Jockey_002,4,牝,1200,芝,重,6,54.5,473.2,15.5,131.0,1.0,3.667,0.4,,0.333,0.26,5
R20240520_0502,2024-05-20,Horse_0408,Horse_0408,Jockey_058,3,牡,1200,芝,重,2,55.4,447.1,-15.3,106.0,2.0,6.0,0.6,,0.333,0.42,8
R20240520_0502,2024-05-20,Horse_0337,Horse_0337,Jockey_005,8,牝,1200,芝,重,1,54.4,493.5,-10.3,180.0,1.0,9.0,0.0,0.0,0.0,0.34,3
R20240520_0502,2024-05-20,Horse_0684,Horse_0684,Jockey_078,7,牝,1200,芝,重,11,54.8,416.5,-13.1,164.0,1.0,10.667,0.0,0.0,0.0,0.2,10
R20240520_0502,2024-05-20,Horse_0796,Horse_0796,Jockey_010,5,牡,1200,芝,重,7,53.3,547.5,-2.3,106.0,1.0,7.667,0.0,0.0,0.333,0.36,6
R20240520_0502,2024-05-20,Horse_0864,Horse_0864,Jockey_051,2,牡,1200,芝,重,3,58.6,414.0,,,0.0,,,,,0.36,2
R20240520_0502,2024-05-20,Horse_0845,Horse_0845,Jockey_045,3,牝,1200,芝,重,10,54.9,486.7,1.3,39.0,1.0,13.0,0.0,0.0,0.0,0.3,4
R20240520_0502,2024-05-20,Horse_0576,Horse_0576,Jockey_052,2,牝,1200,芝,重,4,57.2,506.6,-7.0,78.0,2.0,4.0,0.5,,0.5,0.18,7
R20240520_0502,2024-05-20,Horse_0420,Horse_0420,Jockey_017,3,牡,1200,芝,重,9,55.1,482.8,-1.8,53.0,3.0,1.0,1.0,1.0,1.0,0.3,1
R20240522_0503,2024-05-22,Horse_0057,Horse_0057,Jockey_075,2,牝,1400,ダート,良,1,55.8,464.2,10.4,27.0,2.0,3.5,0.5,,0.0,0.28,7
R20240522_0503,2024-05-22,Horse_0552,Horse_0552,Jockey_042,2,牝,1400,ダート,良,4,54.1,488.5,,,0.0,,,,,0.2,3
R20240522_0503,2024-05-22,Horse_0825,Horse_0825,Jockey_029,2,牝,1400,ダート,良,8,54.8,480.0,,,0.0,,,,,0.24,1
R20240522_0503,2024-05-22,Horse_0648,Horse_0648,Jockey_008,2,牝,1400,ダート,良,11,51.9,459.8,,,0.0,,,,,0.14,5
R20240522_0503,2024-05-22,Horse_0824,Horse_0824,Jockey_035,3,せん,1400,ダート,良,5,56.4,488.2,-1.5,175.0,1.0,1.333,1.0,,1.0,0.32,4
R20240522_0503,2024-05-22,Horse_0876,Horse_0876,Jockey_062,9,牡,1400,ダート,良,7,55.5,492.8,4.8,21.0,3.0,7.0,0.0,,0.0,0.3,6
R20240522_0503,2024-05-22,Horse_0511,Horse_0511,Jockey_009,8,牡,1400,ダート,良,9,56.2,483.4,12.4,267.0,0.0,7.667,0.0,0.0,0.0,0.32,10
R20240522_0503,2024-05-22,Horse_0516,Horse_0516,Jockey_066,7,牡,1400,ダート,良,10,55.4,488.4,-0.7,215.0,0.0,2.0,0.8,0.0,0.5,0.16,8
R20240522_0503,2024-05-22,Horse_0444,Horse_0444,Jockey_011,9,牝,1400,ダート,良,6,54.8,419.6,10.9,404.0,0.0,12.333,0.0,0.0,0.0,0.24,11
R20240522_0503,2024-05-22,Horse_0123,Horse_0123,Jockey_019,8,牝,1400,ダート,良,2,55.9,534.0,-12.5,12.0,2.0,3.0,0.8,,0.75,0.28,2
R20240522_0503,2024-05-22,Horse_0728,Horse_0728,Jockey_027,4,牡,1400,ダート,良,3,55.1,494.3,3.4,275.0,0.0,8.0,0.25,0.0,,0.18,9
R20240525_0504,2024-05-25,Horse_0235,Horse_0235,Jockey_022,7,せん,1200,芝,不良,9,55.6,515.8,-0.1,89.0,2.0,3.667,0.6,0.5,0.4,0.14,1
R20240525_0504,2024-05-25,Horse_0436,Horse_0436,Jockey_036,4,牡,1200,芝,不良,5,53.7,494.6,7.9,279.0,0.0,7.667,0.0,0.0,0.0,0.42,6
R20240525_0504,2024-05-25,Horse_0513,Horse_0513,Jockey_007,8,牝,1200,芝,不良,6,51.6,470.2,-1.0,72.0,1.0,8.333,0.2,0.5,0.286,0.24,2
R20240525_0504,2024-05-25,Horse_0381,Horse_0381,Jockey_067,4,牡,1200,芝,不良,3,55.0,439.3,-9.8,337.0,0.0,9.333,0.0,0.0,0.0,0.18,8
R20240525_0504,2024-05-25,Horse_0533,Horse_0533,Jockey_047,8,牝,1200,芝,不良,2,50.6,499.4,2.0,12.0,3.0,6.667,0.0,,0.0,0.3,5
R20240525_0504,2024-05-25,Horse_0109,Horse_0109,Jockey_001,5,牡,1200,芝,不良,4,53.3,506.6,6.3,318.0,0.0,7.667,0.0,,0.0,0.34,7
R20240525_0504,2024-05-25,Horse_0321,Horse_0321,Jockey_054,9,牝,1200,芝,不良,1,54.3,477.3,-4.9,322.0,0.0,6.0,0.2,,0.0,0.2,3
R20240525_0504,2024-05-25,Horse_0681,Horse_0681,Jockey_013,7,牡,1200,芝,不良,8,53.9,459.9,8.8,30.0,2.0,12.0,0.0,0.0,0.0,0.12,4
R20240525_0504,2024-05-25,Horse_0008,Horse_0008,Jockey_011,6,牝,1200,芝,不良,7,56.3,461.9,16.2,427.0,0.0,2.333,0.4,1.0,0.333,0.24,9
R20240526_0505,2024-05-26,Horse_0505,Horse_0505,Jockey_014,7,牡,2000,芝,稍重,12,54.7,463.4,-2.0,253.0,0.0,12.333,0.0,,0.0,0.18,13
R20240526_0505,2024-05-26,Horse_0673,Horse_0673,Jockey_052,6,牡,2000,芝,稍重,13,54.8,497.8,-4.2,189.0,0.0,2.333,0.8,1.0,0.8,0.18,4
R20240526_0505,2024-05-26,Horse_0486,Horse_0486,Jockey_039,4,牡,2000,芝,稍重,8,54.5,446.0,-3.5,52.0,1.0,6.333,0.0,,0.0,0.18,1
R20240526_0505,2024-05-26,Horse_0484,Horse_0484,Jockey_030,9,牡,2000,芝,稍重,11,55.1,447.4,-5.3,446.0,0.0,1.0,1.0,1.0,1.0,0.22,7
R20240526_0505,2024-05-26,Horse_0581,Horse_0581,Jockey_051,4,牡,2000,芝,稍重,9,54.5,481.9,9.3,55.0,2.0,5.0,0.4,,0.4,0.38,3
R20240526_0505,2024-05-26,Horse_0350,Horse_0350,Jockey_012,6,牡,2000,芝,稍重,2,55.8,472.3,10.8,420.0,0.0,10.667,0.2,0.0,0.333,0.22,12
R20240526_0505,2024-05-26,Horse_0153,Horse_0153,Jockey_050,5,牝,2000,芝,稍重,1,54.6,421.5,11.0,94.0,1.0,8.333,0.0,0.0,0.0,0.2,5
R20240526_0505,2024-05-26,Horse_0497,Horse_0497,Jockey_001,5,牡,2000,芝,稍重,5,52.4,467.0,-0.7,101.0,3.0,5.0,0.2,0.0,0.0,0.32,2
R20240526_0505,2024-05-26,Horse_0807,Horse_0807,Jockey_034,4,牡,2000,芝,稍重,3,55.3,451.3,-3.2,49.0,1.0,10.0,0.0,,0.0,0.18,6
R20240526_0505,2024-05-26,Horse_0075,Horse_0075,Jockey_079,2,牡,2000,芝,稍重,10,54.7,478.3,,,0.0,,,,,0.14,8
R20240526_0505,2024-05-26,Horse_0899,Horse_0899,Jockey_005,6,牝,2000,芝,稍重,4,55.3,478.7,-2.0,429.0,0.0,5.667,0.4,0.0,0.167,0.36,11
R20240526_0505,2024-05-26,Horse_0209,Horse_0209,Jockey_038,9,牝,2000,芝,稍重,6,55.7,483.2,2.0,397.0,0.0,7.0,0.4,0.0,0.0,0.14,10
R20240526_0505,2024-05-26,Horse_0649,Horse_0649,Jockey_011,7,牝,2000,芝,稍重,7,55.0,488.2,8.4,120.0,2.0,6.667,0.0,0.5,0.143,0.24,9
R20240528_0506,2024-05-28,Horse_0142,Horse_0142,Jockey_068,5,牡,1800,芝,重,3,54.3,430.3,2.9,34.0,2.0,8.333,0.0,0.0,0.2,0.18,11
R20240528_0506,2024-05-28,Horse_0514,Horse_0514,Jockey_029,9,牝,1800,芝,重,7,56.4,492.1,6.1,290.0,0.0,9.667,0.0,0.0,0.167,0.26,9
R20240528_0506,2024-05-28,Horse_0145,Horse_0145,Jockey_027,7,牡,1800,芝,重,2,56.7,506.0,24.6,204.0,0.0,4.667,0.4,0.333,0.4,0.18,8
R20240528_0506,2024-05-28,Horse_0635,Horse_0635,Jockey_062,5,牡,1800,芝,重,5,54.5,462.9,-8.4,114.0,1.0,5.0,0.6,0.5,0.6,0.28,1
R20240528_0506,2024-05-28,Horse_0761,Horse_0761,Jockey_071,7,牡,1800,芝,重,9,55.8,499.8,-0.2,230.0,0.0,8.0,0.6,0.0,0.0,0.24,5
R20240528_0506,2024-05-28,Horse_0077,Horse_0077,Jockey_024,2,牡,1800,芝,重,8,55.4,529.7,-2.6,103.0,1.0,11.0,0.0,0.0,,0.14,6
R20240528_0506,2024-05-28,Horse_0116,Horse_0116,Jockey_033,8,牝,1800,芝,重,13,54.6,493.8,6.2,459.0,0.0,5.667,0.2,0.0,0.333,0.34,12
R20240528_0506,2024-05-28,Horse_0083,Horse_0083,Jockey_035,6,牡,1800,芝,重,12,58.3,463.3,7.9,350.0,0.0,10.333,0.0,0.0,0.0,0.32,13
R20240528_0506,2024-05-28,Horse_0790,Horse_0790,Jockey_021,8,牝,1800,芝,重,4,51.9,465.6,-13.0,21.0,2.0,9.0,0.0,0.0,0.0,0.26,10
R20240528_0506,2024-05-28,Horse_0086,Horse_0086,Jockey_050,7,せん,1800,芝,重,1,56.2,495.1,-4.4,340.0,0.0,6.667,0.25,,0.0,0.2,7
R20240528_0506,2024-05-28,Horse_0714,Horse_0714,Jockey_039,3,牝,1800,芝,重,10,53.3,516.9,0.1,54.0,2.0,9.333,0.0,0.0,0.0,0.2,3
R20240528_0506,2024-05-28,Horse_0227,Horse_0227,Jockey_014,5,牝,1800,芝,重,11,53.9,476.0,11.4,15.0,2.0,5.0,0.0,0.0,0.333,0.18,4
R20240528_0506,2024-05-28,Horse_0612,Horse_0612,Jockey_070,6,牡,1800,芝,重,6,53.3,524.8,1.8,11.0,2.0,7.333,0.0,0.0,0.0,0.2,2
R20240530_0507,2024-05-30,Horse_0200,Horse_0200,Jockey_026,6,せん,1800,ダート,良,2,55.6,452.2,19.1,502.0,0.0,10.0,0.0,,0.0,0.24,10
R20240530_0507,2024-05-30,Horse_0478,Horse_0478,Jockey_038,6,牝,1800,ダート,良,7,56.1,456.1,6.8,111.0,1.0,13.0,0.0,0.0,0.0,0.14,7
R20240530_0507,2024-05-30,Horse_0002,Horse_0002,Jockey_073,9,牝,1800,ダート,良,6,53.8,463.4,-0.5,111.0,1.0,5.667,0.2,,0.5,0.22,1
R20240530_0507,2024-05-30,Horse_0021,Horse_0021,Jockey_076,2,牡,1800,ダート,良,5,58.0,435.1,,,0.0,,,,,0.3,5
R20240530_0507,2024-05-30,Horse_0607,Horse_0607,Jockey_002,4,牝,1800,ダート,良,3,53.7,436.4,2.9,228.0,0.0,10.333,0.0,,0.0,0.24,3
R20240530_0507,2024-05-30,Horse_0035,Horse_0035,Jockey_011,3,牡,1800,ダート,良,8,54.6,410.2,-8.3,167.0,1.0,2.333,0.75,,1.0,0.22,2
R20240530_0507,2024-05-30,Horse_0084,Horse_0084,Jockey_008,7,牝,1800,ダート,良,4,54.8,483.4,0.1,441.0,0.0,10.333,0.0,0.0,0.0,0.12,9
R20240530_0507,2024-05-30,Horse_0473,Horse_0473,Jockey_055,7,牝,1800,ダート,良,1,54.6,440.5,-1.1,308.0,0.0,7.0,0.2,,0.0,0.16,6
R20240530_0507,2024-05-30,Horse_0015,Horse_0015,Jockey_009,9,牝,1800,ダート,良,9,54.5,547.6,11.8,365.0,0.0,1.333,1.0,,1.0,0.32,4
R20240530_0507,2024-05-30,Horse_0296,Horse_0296,Jockey_035,8,せん,1800,ダート,良,10,54.7,441.1,-3.5,29.0,1.0,7.0,0.2,0.0,0.4,0.3,8
R20240602_0508,2024-06-02,Horse_0551,Horse_0551,Jockey_077,5,牡,1400,芝,良,12,54.2,479.6,0.9,119.0,1.0,6.333,0.4,0.333,0.333,0.1,9
R20240602_0508,2024-06-02,Horse_0743,Horse_0743,Jockey_034,4,牡,1400,芝,良,3,54.3,483.5,-11.4,205.0,0.0,10.333,0.0,,0.0,0.16,4
R20240602_0508,2024-06-02,Horse_0313,Horse_0313,Jockey_053,7,牡,1400,芝,良,9,55.8,479.3,2.0,143.0,1.0,4.667,0.4,1.0,0.75,0.2,8
R20240602_0508,2024-06-02,Horse_0848,Horse_0848,Jockey_030,6,牝,1400,芝,良,2,54.3,422.0,11.4,418.0,0.0,7.0,0.0,0.0,0.0,0.2,14
R20240602_0508,2024-06-02,Horse_0423,Horse_0423,Jockey_062,7,牝,1400,芝,良,7,54.7,410.4,-2.2,165.0,1.0,4.0,0.4,1.0,0.667,0.3,3
R20240602_0508,2024-06-02,Horse_0327,Horse_0327,Jockey_003,3,牡,1400,芝,良,14,53.3,492.6,1.9,188.0,0.0,7.667,0.0,0.0,0.0,0.26,6
R20240602_0508,2024-06-02,Horse_0586,Horse_0586,Jockey_042,7,牝,1400,芝,良,8,56.6,466.0,3.7,220.0,0.0,5.667,0.4,0.5,0.333,0.22,10
R20240602_0508,2024-06-02,Horse_0294,Horse_0294,Jockey_073,3,牝,1400,芝,良,10,56.5,504.5,3.1,182.0,0.0,5.0,0.5,,0.333,0.24,5
R20240602_0508,2024-06-02,Horse_0577,Horse_0577,Jockey_065,4,牡,1400,芝,良,4,54.9,502.1,-4.8,209.0,0.0,4.333,0.4,0.5,0.5,0.34,7
R20240602_0508,2024-06-02,Horse_0896,Horse_0896,Jockey_079,9,牝,1400,芝,良,13,54.1,467.0,1.6,306.0,0.0,9.0,0.0,0.0,0.0,0.14,13
R20240602_0508,2024-06-02,Horse_0417,Horse_0417,Jockey_032,7,牡,1400,芝,良,11,56.6,478.9,6.0,258.0,0.0,5.0,0.4,1.0,0.4,0.36,11
R20240602_0508,2024-06-02,Horse_0414,Horse_0414,Jockey_024,9,牡,1400,芝,良,1,52.6,418.4,4.6,53.0,1.0,9.0,0.2,0.0,0.5,0.14,12
R20240602_0508,2024-06-02,Horse_0255,Horse_0255,Jockey_057,4,牝,1400,芝,良,6,56.1,516.6,-7.9,66.0,1.0,4.667,0.667,,0.5,0.56,1
R20240602_0508,2024-06-02,Horse_0840,Horse_0840,Jockey_069,5,牡,1400,芝,良,5,54.6,468.1,-1.4,139.0,1.0,4.333,0.4,,0.5,0.3,2
R20240604_0509,2024-06-04,Horse_0550,Horse_0550,Jockey_045,8,せん,1600,芝,良,14,53.3,466.7,6.7,267.0,0.0,11.0,0.0,0.0,0.0,0.3,10
R20240604_0509,2024-06-04,Horse_0631,Horse_0631,Jockey_002,8,牝,1600,芝,良,15,53.2,446.5,-4.3,116.0,1.0,11.333,0.0,0.0,0.167,0.26,8
R20240604_0509,2024-06-04,Horse_0166,Horse_0166,Jockey_023,6,せん,1600,芝,良,9,53.1,489.1,11.2,47.0,3.0,9.333,0.0,0.0,0.0,0.16,7
R20240604_0509,2024-06-04,Horse_0141,Horse_0141,Jockey_060,2,牡,1600,芝,良,2,54.9,469.5,-3.4,62.0,1.0,1.0,1.0,,1.0,0.16,4
R20240604_0509,2024-06-04,Horse_0241,Horse_0241,Jockey_014,9,牝,1600,芝,良,10,56.0,502.1,19.9,395.0,0.0,6.0,0.2,0.0,0.5,0.18,14
R20240604_0509,2024-06-04,Horse_0662,Horse_0662,Jockey_043,9,牡,1600,芝,良,11,55.1,457.8,5.9,533.0,0.0,11.333,0.0,0.0,0.0,0.16,15
R20240604_0509,2024-06-04,Horse_0111,Horse_0111,Jockey_032,5,牡,1600,芝,良,12,53.6,435.4,-7.4,252.0,0.0,10.0,0.0,0.0,0.0,0.34,13
R20240604_0509,2024-06-04,Horse_0710,Horse_0710,Jockey_050,7,せん,1600,芝,良,1,55.4,431.8,-5.1,103.0,1.0,8.667,0.2,0.0,0.0,0.2,9
R20240604_0509,2024-06-04,Horse_0031,Horse_0031,Jockey_016,9,牝,1600,芝,良,7,53.9,517.2,13.2,98.0,1.0,8.0,0.2,0.0,0.2,0.26,11
R20240604_0509,2024-06-04,Horse_0496,Horse_0496,Jockey_061,8,牡,1600,芝,良,6,54.4,431.4,-4.5,243.0,0.0,6.667,0.2,0.0,0.2,0.32,5
R20240604_0509,2024-06-04,Horse_0468,Horse_0468,Jockey_054,4,牝,1600,芝,良,3,52.5,448.2,-8.6,18.0,3.0,6.667,0.2,0.0,0.333,0.22,6
R20240604_0509,2024-06-04,Horse_0827,Horse_0827,Jockey_071,9,牝,1600,芝,良,13,54.6,490.4,12.4,41.0,3.0,5.333,0.4,0.0,0.4,0.24,1
R20240604_0509,2024-06-04,Horse_0191,Horse_0191,Jockey_006,8,せん,1600,芝,良,5,54.2,476.3,4.6,363.0,0.0,3.333,0.6,0.75,0.667,0.2,12
R20240604_0509,2024-06-04,Horse_0715,Horse_0715,Jockey_009,5,牝,1600,芝,良,8,54.3,542.6,22.0,103.0,1.0,5.333,0.4,0.4,0.111,0.32,3
R20240604_0509,2024-06-04,Horse_0060,Horse_0060,Jockey_051,4,牡,1600,芝,良,4,57.2,437.5,6.0,43.0,1.0,6.0,0.0,0.0,0.0,0.4,2
R20240606_0510,2024-06-06,Horse_0421,Horse_0421,Jockey_037,3,牝,1200,芝,良,13,54.4,439.6,12.1,38.0,2.0,4.333,0.75,1.0,0.667,0.22,7
R20240606_0510,2024-06-06,Horse_0835,Horse_0835,Jockey_064,9,せん,1200,芝,良,8,54.1,479.2,2.3,20.0,1.0,5.333,0.2,1.0,0.5,0.22,2
R20240606_0510,2024-06-06,Horse_0807,Horse_0807,Jockey_066,4,牡,1200,芝,良,5,55.2,461.0,9.7,11.0,2.0,9.667,0.0,,0.0,0.16,5
R20240606_0510,2024-06-06,Horse_0026,Horse_0026,Jockey_046,5,牡,1200,芝,良,4,56.4,478.4,-7.2,32.0,1.0,9.0,0.0,,0.0,0.2,10
R20240606_0510,2024-06-06,Horse_0847,Horse_0847,Jockey_019,4,牡,1200,芝,良,3,55.4,482.8,2.1,64.0,1.0,9.667,0.0,0.0,0.0,0.3,8
R20240606_0510,2024-06-06,Horse_0655,Horse_0655,Jockey_012,8,牡,1200,芝,良,6,55.4,524.3,12.7,60.0,2.0,7.667,0.2,1.0,0.25,0.22,3
R20240606_0510,2024-06-06,Horse_0643,Horse_0643,Jockey_008,2,牝,1200,芝,良,12,55.1,405.6,21.8,105.0,1.0,3.0,1.0,,1.0,0.12,12
R20240606_0510,2024-06-06,Horse_0396,Horse_0396,Jockey_033,2,せん,1200,芝,良,1,55.4,433.8,,,0.0,,,,,0.34,4
R20240606_0510,2024-06-06,Horse_0260,Horse_0260,Jockey_077,7,牡,1200,芝,良,2,55.9,449.1,11.0,349.0,0.0,2.667,0.6,,0.667,0.1,13
R20240606_0510,2024-06-06,Horse_0352,Horse_0352,Jockey_032,6,牝,1200,芝,良,10,56.7,470.7,-2.5,166.0,1.0,2.667,0.6,0.0,0.5,0.34,1
R20240606_0510,2024-06-06,Horse_0794,Horse_0794,Jockey_052,3,牡,1200,芝,良,7,56.8,433.0,19.4,161.0,1.0,7.333,0.0,0.0,0.0,0.18,11
R20240606_0510,2024-06-06,Horse_0361,Horse_0361,Jockey_078,3,牡,1200,芝,良,15,55.0,455.4,-0.4,42.0,2.0,2.333,1.0,,1.0,0.2,6
R20240606_0510,2024-06-06,Horse_0373,Horse_0373,Jockey_061,8,牡,1200,芝,良,14,55.5,468.0,-1.0,286.0,0.0,7.0,0.0,,0.0,0.32,14
R20240606_0510,2024-06-06,Horse_0619,Horse_0619,Jockey_031,8,牡,1200,芝,良,11,55.2,500.1,-7.1,181.0,0.0,9.0,0.2,0.0,0.0,0.3,9
R20240606_0510,2024-06-06,Horse_0654,Horse_0654,Jockey_042,7,牝,1200,芝,良,9,54.7,485.6,-1.4,213.0,0.0,9.667,0.2,,0.333,0.2,15
R20240609_0511,2024-06-09,Horse_0729,Horse_0729,Jockey_066,9,せん,1400,芝,良,4,55.8,478.9,4.7,94.0,1.0,4.333,0.4,0.0,0.286,0.16,3
R20240609_0511,2024-06-09,Horse_0374,Horse_0374,Jockey_023,7,せん,1400,芝,良,7,57.1,487.3,-7.6,67.0,1.0,3.667,0.6,0.5,0.6,0.16,1
R20240609_0511,2024-06-09,Horse_0895,Horse_0895,Jockey_063,9,牝,1400,芝,良,5,54.5,495.8,-0.7,257.0,0.0,11.0,0.0,0.0,0.0,0.3,8
R20240609_0511,2024-06-09,Horse_0186,Horse_0186,Jockey_005,8,せん,1400,芝,良,3,54.8,436.5,0.2,63.0,1.0,13.0,0.2,0.0,0.25,0.36,5
R20240609_0511,2024-06-09,Horse_0529,Horse_0529,Jockey_077,4,牝,1400,芝,良,8,52.0,495.5,-14.2,242.0,0.0,10.0,0.2,0.0,0.0,0.1,2
R20240609_0511,2024-06-09,Horse_0829,Horse_0829,Jockey_040,2,牡,1400,芝,良,6,54.9,448.8,-4.8,108.0,1.0,9.0,0.0,,0.0,0.34,6
R20240609_0511,2024-06-09,Horse_0522,Horse_0522,Jockey_019,9,牝,1400,芝,良,1,54.3,472.0,10.4,134.0,1.0,6.0,0.0,,0.0,0.3,7
R20240609_0511,2024-06-09,Horse_0834,Horse_0834,Jockey_042,4,牝,1400,芝,良,2,57.0,423.1,22.6,35.0,2.0,6.333,0.4,0.0,0.25,0.18,4
R20240612_0512,2024-06-12,Horse_0445,Horse_0445,Jockey_048,3,牡,1600,芝,良,3,54.3,478.6,,,0.0,,,,,0.22,3
R20240612_0512,2024-06-12,Horse_0634,Horse_0634,Jockey_044,4,牝,1600,芝,良,5,54.6,478.4,-2.2,129.0,1.0,6.333,0.0,,0.0,0.38,9
R20240612_0512,2024-06-12,Horse_0242,Horse_0242,Jockey_054,4,牡,1600,芝,良,7,55.1,546.4,-8.0,90.0,1.0,5.333,0.2,0.0,0.0,0.22,7
R20240612_0512,2024-06-12,Horse_0647,Horse_0647,Jockey_004,5,牡,1600,芝,良,8,56.1,442.1,-1.1,36.0,1.0,4.0,0.6,0.667,0.429,0.28,1
R20240612_0512,2024-06-12,Horse_0552,Horse_0552,Jockey_008,2,牝,1600,芝,良,1,56.4,496.8,8.3,21.0,1.0,3.0,1.0,,,0.1,2
R20240612_0512,2024-06-12,Horse_0612,Horse_0612,Jockey_055,6,牡,1600,芝,良,6,53.3,525.2,0.4,15.0,3.0,4.0,0.2,0.0,0.167,0.16,6
R20240612_0512,2024-06-12,Horse_0881,Horse_0881,Jockey_022,8,牡,1600,芝,良,2,54.4,489.4,-3.1,154.0,1.0,6.667,0.2,0.25,0.167,0.16,5
R20240612_0512,2024-06-12,Horse_0426,Horse_0426,Jockey_023,8,牡,1600,芝,良,4,54.0,445.1,-4.5,69.0,2.0,9.667,0.0,0.0,0.0,0.18,8
R20240612_0512,2024-06-12,Horse_0187,Horse_0187,Jockey_039,6,牡,1600,芝,良,9,55.2,435.2,-11.8,210.0,0.0,6.667,0.4,0.5,0.5,0.22,4
R20240614_0513,2024-06-14,Horse_0633,Horse_0633,Jockey_058,3,牝,1400,ダート,重,3,50.6,472.8,-7.0,134.0,2.0,10.333,0.2,1.0,0.333,0.4,6
R20240614_0513,2024-06-14,Horse_0708,Horse_0708,Jockey_059,8,牡,1400,ダート,重,7,54.8,471.7,4.4,499.0,0.0,4.667,0.4,0.5,0.5,0.36,7
R20240614_0513,2024-06-14,Horse_0474,Horse_0474,Jockey_023,9,牝,1400,ダート,重,4,56.9,471.7,-2.0,220.0,0.0,2.0,1.0,,0.75,0.18,1
R20240614_0513,2024-06-14,Horse_0558,Horse_0558,Jockey_043,9,牡,1400,ダート,重,6,57.7,466.3,3.9,28.0,1.0,8.333,0.4,0.0,0.0,0.16,3
